No.,Time,Source,Destination,Protocol,Length,Info
2252,"2025-01-12 20:57:28,562607",142.250.82.212,192.168.1.21,UDP,174,3478  >  58101 Len=132
1026,"2025-01-12 20:57:24,940077",192.168.1.21,142.250.82.208,UDP,1198,55959  >  3478 Len=1156
10031,"2025-01-12 20:57:47,201553",192.168.1.21,142.250.82.208,UDP,1168,55959  >  3478 Len=1126
5936,"2025-01-12 20:57:38,824896",142.251.141.46,192.168.1.21,UDP,68,443  >  51681 Len=26
5844,"2025-01-12 20:57:38,650622",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
9118,"2025-01-12 20:57:45,322188",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
3461,"2025-01-12 20:57:33,591782",192.168.1.21,142.250.82.208,UDP,1229,55959  >  3478 Len=1187
10540,"2025-01-12 20:57:48,232079",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
7554,"2025-01-12 20:57:42,055798",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
5614,"2025-01-12 20:57:38,230043",142.250.82.208,192.168.1.21,RTCP,134,Application specific   subtype=13
4774,"2025-01-12 20:57:36,502776",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
10533,"2025-01-12 20:57:48,227219",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
5962,"2025-01-12 20:57:38,897990",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
665,"2025-01-12 20:57:24,088522",192.168.1.21,142.250.82.208,UDP,1223,55959  >  3478 Len=1181
3680,"2025-01-12 20:57:34,169862",192.168.1.21,142.250.82.208,UDP,1113,55959  >  3478 Len=1071
2890,"2025-01-12 20:57:31,974702",192.168.1.21,142.250.82.208,UDP,901,55959  >  3478 Len=859
5505,"2025-01-12 20:57:38,002550",192.168.1.21,142.250.82.208,UDP,988,55959  >  3478 Len=946
2971,"2025-01-12 20:57:32,248971",192.168.1.21,142.250.82.208,UDP,776,55959  >  3478 Len=734
9977,"2025-01-12 20:57:47,022381",142.250.82.212,192.168.1.21,UDP,91,3478  >  58101 Len=49
7835,"2025-01-12 20:57:42,611529",142.250.82.208,192.168.1.21,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 46.2.109.6:47282
5651,"2025-01-12 20:57:38,277768",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
9731,"2025-01-12 20:57:46,530428",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
10492,"2025-01-12 20:57:48,128717",192.168.1.21,142.250.82.208,UDP,1165,55959  >  3478 Len=1123
4329,"2025-01-12 20:57:35,576155",142.250.82.212,192.168.1.21,UDP,151,3478  >  58101 Len=109
5829,"2025-01-12 20:57:38,623710",192.168.1.21,142.250.82.208,UDP,1242,55959  >  3478 Len=1200
676,"2025-01-12 20:57:24,088684",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182
4101,"2025-01-12 20:57:35,092498",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
9949,"2025-01-12 20:57:46,931180",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
4128,"2025-01-12 20:57:35,160215",192.168.1.21,142.250.82.208,UDP,1230,55959  >  3478 Len=1188
8240,"2025-01-12 20:57:43,555308",142.250.82.212,192.168.1.21,UDP,150,3478  >  58101 Len=108
7540,"2025-01-12 20:57:42,055187",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184
3036,"2025-01-12 20:57:32,491248",192.168.1.21,142.250.82.212,UDP,259,58101  >  3478 Len=217
1963,"2025-01-12 20:57:27,429098",192.168.1.21,142.250.82.208,UDP,1180,55959  >  3478 Len=1138
1841,"2025-01-12 20:57:26,921387",192.168.1.21,142.250.82.208,UDP,1210,55959  >  3478 Len=1168
6108,"2025-01-12 20:57:39,170491",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
4300,"2025-01-12 20:57:35,509112",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167
9166,"2025-01-12 20:57:45,424204",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
8078,"2025-01-12 20:57:43,165540",192.168.1.21,142.250.82.208,UDP,1166,55959  >  3478 Len=1124
3705,"2025-01-12 20:57:34,246830",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
7551,"2025-01-12 20:57:42,055618",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207
6349,"2025-01-12 20:57:39,646366",192.168.1.21,142.250.82.208,UDP,1254,55959  >  3478 Len=1212
10138,"2025-01-12 20:57:47,370440",192.168.1.21,142.250.82.208,UDP,1230,55959  >  3478 Len=1188
4620,"2025-01-12 20:57:36,223862",192.168.1.21,142.250.82.208,UDP,863,55959  >  3478 Len=821
7459,"2025-01-12 20:57:41,971133",192.168.1.21,142.250.82.212,UDP,250,58101  >  3478 Len=208
9869,"2025-01-12 20:57:46,786828",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213
8329,"2025-01-12 20:57:43,875621",142.250.82.212,192.168.1.21,UDP,152,3478  >  58101 Len=110
412,"2025-01-12 20:57:23,439941",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
614,"2025-01-12 20:57:23,917495",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
4072,"2025-01-12 20:57:35,044750",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
7750,"2025-01-12 20:57:42,485458",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
8689,"2025-01-12 20:57:44,403839",192.168.1.21,142.250.82.208,UDP,1236,55959  >  3478 Len=1194
1431,"2025-01-12 20:57:25,631114",192.168.1.21,142.250.82.212,UDP,230,58101  >  3478 Len=188
3520,"2025-01-12 20:57:33,723021",192.168.1.21,142.250.82.208,UDP,1230,55959  >  3478 Len=1188
10329,"2025-01-12 20:57:47,838139",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   
4763,"2025-01-12 20:57:36,473064",192.168.1.21,142.250.82.208,UDP,1211,55959  >  3478 Len=1169
8283,"2025-01-12 20:57:43,716371",142.250.82.212,192.168.1.21,RTCP,258,Sender Report   
3956,"2025-01-12 20:57:34,686006",192.168.1.21,142.250.82.208,UDP,1206,55959  >  3478 Len=1164
10278,"2025-01-12 20:57:47,685550",192.168.1.21,142.250.82.208,UDP,1222,55959  >  3478 Len=1180
4162,"2025-01-12 20:57:35,262534",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
1418,"2025-01-12 20:57:25,608907",192.168.1.21,192.168.1.1,TCP,54,"50995  >  53 [FIN, ACK] Seq=36 Ack=368 Win=65024 Len=0"
5805,"2025-01-12 20:57:38,569522",192.168.1.21,142.250.82.208,UDP,1175,55959  >  3478 Len=1133
605,"2025-01-12 20:57:23,917067",192.168.1.21,142.250.82.208,UDP,1217,55959  >  3478 Len=1175
1273,"2025-01-12 20:57:25,395786",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
6904,"2025-01-12 20:57:40,553544",192.168.1.21,142.250.82.208,UDP,1220,55959  >  3478 Len=1178
7646,"2025-01-12 20:57:42,284977",142.250.82.208,192.168.1.21,RTCP,114,Application specific   subtype=13
3895,"2025-01-12 20:57:34,583985",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
7884,"2025-01-12 20:57:42,741835",142.250.82.212,192.168.1.21,UDP,169,3478  >  58101 Len=127
7867,"2025-01-12 20:57:42,719469",192.168.1.21,142.250.82.208,UDP,1180,55959  >  3478 Len=1138
248,"2025-01-12 20:57:23,099603",192.168.1.21,142.250.82.208,UDP,1245,55959  >  3478 Len=1203
5205,"2025-01-12 20:57:37,376590",142.250.82.208,192.168.1.21,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 46.2.109.6:47282
2901,"2025-01-12 20:57:32,013015",192.168.1.21,142.250.82.208,UDP,1119,55959  >  3478 Len=1077
1983,"2025-01-12 20:57:27,522802",142.250.82.212,192.168.1.21,UDP,179,3478  >  58101 Len=137
4076,"2025-01-12 20:57:35,044999",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
7037,"2025-01-12 20:57:40,724773",192.168.1.21,142.250.82.208,UDP,1198,55959  >  3478 Len=1156
200,"2025-01-12 20:57:23,013843",192.168.1.21,142.250.82.208,UDP,1056,55959  >  3478 Len=1014
4852,"2025-01-12 20:57:36,631720",192.168.1.21,142.250.82.208,UDP,1225,55959  >  3478 Len=1183
486,"2025-01-12 20:57:23,585038",192.168.1.21,142.250.82.208,UDP,1200,55959  >  3478 Len=1158
2880,"2025-01-12 20:57:31,947320",192.168.1.21,142.250.82.208,UDP,1142,55959  >  3478 Len=1100
7485,"2025-01-12 20:57:41,974758",192.168.1.21,142.250.82.208,UDP,1228,55959  >  3478 Len=1186
7305,"2025-01-12 20:57:41,666172",192.168.1.21,142.250.82.208,UDP,1232,55959  >  3478 Len=1190
4741,"2025-01-12 20:57:36,462279",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213
2824,"2025-01-12 20:57:31,740135",192.168.1.21,142.250.82.208,UDP,799,55959  >  3478 Len=757
456,"2025-01-12 20:57:23,542913",192.168.1.21,142.250.82.208,UDP,1198,55959  >  3478 Len=1156
85,"2025-01-06 10:31:34,967852",35.214.136.108,138.38.28.14,TCP,66,443  >  56372 [ACK] Seq=1 Ack=2 Win=1045 Len=0 SLE=1 SRE=2
9655,"2025-01-12 20:57:46,430679",192.168.1.21,142.250.82.208,UDP,1236,55959  >  3478 Len=1194
3246,"2025-01-12 20:57:33,207963",192.168.1.21,142.250.82.208,UDP,1062,55959  >  3478 Len=1020
8103,"2025-01-12 20:57:43,217210",142.250.82.212,192.168.1.21,UDP,161,3478  >  58101 Len=119
1722,"2025-01-12 20:57:26,767781",142.250.82.208,192.168.1.21,RTCP,114,Application specific   subtype=13
9860,"2025-01-12 20:57:46,753443",192.168.1.21,142.250.82.208,UDP,1245,55959  >  3478 Len=1203
6211,"2025-01-12 20:57:39,408379",192.168.1.21,142.250.82.208,UDP,1204,55959  >  3478 Len=1162
4920,"2025-01-12 20:57:36,735590",192.168.1.21,142.250.82.208,UDP,1175,55959  >  3478 Len=1133
8945,"2025-01-12 20:57:44,737101",142.250.82.208,192.168.1.21,RTCP,142,Application specific   subtype=13
2795,"2025-01-12 20:57:31,622892",142.250.82.208,192.168.1.21,RTCP,106,Application specific   subtype=13
6934,"2025-01-12 20:57:40,591875",192.168.1.21,142.250.82.208,UDP,1220,55959  >  3478 Len=1178
6992,"2025-01-12 20:57:40,672565",192.168.1.21,142.250.82.208,UDP,1181,55959  >  3478 Len=1139
525,"2025-01-12 20:57:23,734330",104.16.102.112,192.168.1.21,TCP,54,443  >  62294 [ACK] Seq=39 Ack=43 Win=11 Len=0
863,"2025-01-12 20:57:24,526431",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184
2095,"2025-01-12 20:57:27,977035",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
948,"2025-01-12 20:57:24,767770",192.168.1.21,142.250.82.208,UDP,1173,55959  >  3478 Len=1131
3533,"2025-01-12 20:57:33,752458",192.168.1.21,142.250.82.212,UDP,173,58101  >  3478 Len=131
1445,"2025-01-12 20:57:25,659494",192.168.1.21,142.251.141.46,QUIC,1098,"Protected Payload (KP0), DCID=fdaa38ce6afaf9db"
1281,"2025-01-12 20:57:25,396021",192.168.1.21,142.250.82.208,UDP,1253,55959  >  3478 Len=1211
10271,"2025-01-12 20:57:47,685365",192.168.1.21,142.250.82.208,UDP,1222,55959  >  3478 Len=1180
123,"2025-01-12 20:57:22,846197",192.168.1.21,142.250.82.208,UDP,1198,55959  >  3478 Len=1156
5063,"2025-01-12 20:57:37,074340",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
9563,"2025-01-12 20:57:46,279100",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
4783,"2025-01-12 20:57:36,516245",192.168.1.21,104.16.102.112,TLSv1.2,124,Application Data
8804,"2025-01-12 20:57:44,529762",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
9034,"2025-01-12 20:57:45,114878",192.168.1.21,142.250.82.208,UDP,1186,55959  >  3478 Len=1144
9954,"2025-01-12 20:57:46,959211",192.168.1.21,142.250.82.208,UDP,1124,55959  >  3478 Len=1082
2303,"2025-01-12 20:57:28,931194",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
5630,"2025-01-12 20:57:38,242742",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
8242,"2025-01-12 20:57:43,571678",192.168.1.21,142.250.82.212,UDP,94,58101  >  3478 Len=52
2005,"2025-01-12 20:57:27,633938",192.168.1.21,142.250.82.208,UDP,993,55959  >  3478 Len=951
4636,"2025-01-12 20:57:36,253843",142.250.82.212,192.168.1.21,UDP,264,3478  >  58101 Len=222
9519,"2025-01-12 20:57:46,182683",142.250.82.212,192.168.1.21,UDP,91,3478  >  58101 Len=49
1006,"2025-01-12 20:57:24,873211",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189
3388,"2025-01-12 20:57:33,406678",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
10410,"2025-01-12 20:57:47,953205",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
4699,"2025-01-12 20:57:36,398764",192.168.1.21,142.250.82.208,UDP,1230,55959  >  3478 Len=1188
3056,"2025-01-12 20:57:32,534966",192.168.1.21,142.250.82.208,UDP,989,55959  >  3478 Len=947
2886,"2025-01-12 20:57:31,964383",142.250.82.212,192.168.1.21,UDP,171,3478  >  58101 Len=129
7704,"2025-01-12 20:57:42,411981",192.168.1.21,142.250.82.208,UDP,1129,55959  >  3478 Len=1087
2133,"2025-01-12 20:57:28,115205",192.168.1.21,142.250.82.208,UDP,1194,55959  >  3478 Len=1152
5122,"2025-01-12 20:57:37,211649",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
8346,"2025-01-12 20:57:43,933845",142.250.82.212,192.168.1.21,UDP,151,3478  >  58101 Len=109
10479,"2025-01-12 20:57:48,091922",142.250.82.208,192.168.1.21,RTCP,130,Application specific   subtype=13Extended inter-arrival jitter report   
4505,"2025-01-12 20:57:35,925997",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207
2058,"2025-01-12 20:57:27,850182",192.168.1.21,142.250.82.208,UDP,1090,55959  >  3478 Len=1048
189,"2025-01-12 20:57:23,008461",192.168.1.21,142.250.82.208,UDP,1208,55959  >  3478 Len=1166
230,"2025-01-12 20:57:23,071019",192.168.1.21,142.250.82.212,UDP,158,58101  >  3478 Len=116
5128,"2025-01-12 20:57:37,211829",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
9898,"2025-01-12 20:57:46,821420",192.168.1.21,142.250.82.208,UDP,1234,55959  >  3478 Len=1192
9984,"2025-01-12 20:57:47,026917",192.168.1.21,142.250.82.208,UDP,1154,55959  >  3478 Len=1112
7200,"2025-01-12 20:57:41,319480",192.168.1.21,142.250.82.208,UDP,1163,55959  >  3478 Len=1121
3541,"2025-01-12 20:57:33,793321",192.168.1.21,142.250.82.208,UDP,1184,55959  >  3478 Len=1142
3008,"2025-01-12 20:57:32,369241",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
12,"2025-01-06 10:31:34,323644",40.101.70.194,138.38.28.14,TCP,60,443  >  55684 [ACK] Seq=40 Ack=1986 Win=16385 Len=0
9160,"2025-01-12 20:57:45,414886",142.250.82.212,192.168.1.21,UDP,150,3478  >  58101 Len=108
210,"2025-01-12 20:57:23,034912",192.168.1.21,142.250.82.208,UDP,1225,55959  >  3478 Len=1183
9080,"2025-01-12 20:57:45,216738",192.168.1.21,142.250.82.208,UDP,1065,55959  >  3478 Len=1023
2751,"2025-01-12 20:57:31,474343",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13
7603,"2025-01-12 20:57:42,139441",192.168.1.21,142.250.82.208,UDP,1246,55959  >  3478 Len=1204
4192,"2025-01-12 20:57:35,296438",192.168.1.21,142.250.82.208,UDP,1195,55959  >  3478 Len=1153
9840,"2025-01-12 20:57:46,719198",192.168.1.21,142.250.82.208,UDP,1198,55959  >  3478 Len=1156
281,"2025-01-12 20:57:23,168034",192.168.1.21,142.250.82.208,UDP,1227,55959  >  3478 Len=1185
2945,"2025-01-12 20:57:32,131358",192.168.1.21,142.250.82.212,UDP,236,58101  >  3478 Len=194
5939,"2025-01-12 20:57:38,830286",192.168.1.21,142.251.141.46,UDP,75,51681  >  443 Len=33
2719,"2025-01-12 20:57:31,327978",192.168.1.21,142.250.82.208,UDP,1030,55959  >  3478 Len=988
7757,"2025-01-12 20:57:42,501440",142.250.82.212,192.168.1.21,UDP,261,3478  >  58101 Len=219
5732,"2025-01-12 20:57:38,447416",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   Unknown   [Malformed Packet]
5298,"2025-01-12 20:57:37,569126",192.168.1.21,142.250.82.208,UDP,1246,55959  >  3478 Len=1204
1729,"2025-01-12 20:57:26,785708",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
5016,"2025-01-12 20:57:36,875861",142.250.82.212,192.168.1.21,UDP,260,3478  >  58101 Len=218
338,"2025-01-12 20:57:23,304421",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167
9003,"2025-01-12 20:57:44,975297",192.168.1.21,142.250.82.208,UDP,1160,55959  >  3478 Len=1118
5285,"2025-01-12 20:57:37,529729",192.168.1.21,142.250.82.208,UDP,1244,55959  >  3478 Len=1202
2651,"2025-01-12 20:57:31,053824",192.168.1.21,142.250.82.208,UDP,978,55959  >  3478 Len=936
4418,"2025-01-12 20:57:35,740514",142.250.82.212,192.168.1.21,UDP,158,3478  >  58101 Len=116
9320,"2025-01-12 20:57:45,739743",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
8439,"2025-01-12 20:57:44,131197",192.168.1.21,142.250.82.212,UDP,173,58101  >  3478 Len=131
6120,"2025-01-12 20:57:39,210245",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
7132,"2025-01-12 20:57:41,030423",192.168.1.21,142.250.82.208,UDP,1207,55959  >  3478 Len=1165
9016,"2025-01-12 20:57:45,030159",142.250.82.208,192.168.1.21,RTCP,234,Receiver Report   
1227,"2025-01-12 20:57:25,353424",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210
4416,"2025-01-12 20:57:35,727412",142.250.82.208,192.168.1.21,RTCP,134,Application specific   subtype=13
5567,"2025-01-12 20:57:38,122360",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
2145,"2025-01-12 20:57:28,142459",192.168.1.21,142.250.82.208,UDP,1123,55959  >  3478 Len=1081
9598,"2025-01-12 20:57:46,349923",192.168.1.21,142.250.82.208,UDP,1251,55959  >  3478 Len=1209
5012,"2025-01-12 20:57:36,872692",192.168.1.21,142.250.82.208,UDP,1187,55959  >  3478 Len=1145
2112,"2025-01-12 20:57:28,040541",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
5020,"2025-01-12 20:57:36,884857",142.250.82.212,192.168.1.21,UDP,155,3478  >  58101 Len=113
6743,"2025-01-12 20:57:40,399033",192.168.1.21,142.250.82.208,UDP,1251,55959  >  3478 Len=1209
8625,"2025-01-12 20:57:44,368804",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
7976,"2025-01-12 20:57:42,923681",192.168.1.21,142.250.82.208,UDP,1128,55959  >  3478 Len=1086
3111,"2025-01-12 20:57:32,765101",192.168.1.21,142.250.82.208,UDP,990,55959  >  3478 Len=948
4955,"2025-01-12 20:57:36,805453",192.168.1.21,142.250.82.208,UDP,1210,55959  >  3478 Len=1168
1018,"2025-01-12 20:57:24,915317",142.250.82.208,192.168.1.21,RTCP,122,Application specific   subtype=13
6154,"2025-01-12 20:57:39,270513",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   Source description   [Malformed Packet]
10152,"2025-01-12 20:57:47,413744",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189
6368,"2025-01-12 20:57:39,697201",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
1929,"2025-01-12 20:57:27,257732",192.168.1.21,142.250.82.208,UDP,1066,55959  >  3478 Len=1024
9971,"2025-01-12 20:57:46,993704",192.168.1.21,142.250.82.208,RTCP,142,Sender Report   
351,"2025-01-12 20:57:23,338128",192.168.1.21,142.250.82.208,UDP,1054,55959  >  3478 Len=1012
3998,"2025-01-12 20:57:34,892414",192.168.1.21,142.250.82.208,UDP,1179,55959  >  3478 Len=1137
2202,"2025-01-12 20:57:28,362754",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
5035,"2025-01-12 20:57:36,969238",142.250.82.212,192.168.1.21,UDP,249,3478  >  58101 Len=207
1935,"2025-01-12 20:57:27,292002",192.168.1.21,142.250.82.208,UDP,1140,55959  >  3478 Len=1098
8797,"2025-01-12 20:57:44,529204",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
9514,"2025-01-12 20:57:46,171540",192.168.1.21,142.250.82.212,UDP,242,58101  >  3478 Len=200
5803,"2025-01-12 20:57:38,569133",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
8100,"2025-01-12 20:57:43,200149",192.168.1.21,142.250.82.208,UDP,1219,55959  >  3478 Len=1177
258,"2025-01-06 10:31:49,580373",::,ff02::1:ff1c:6314,ICMPv6,86,Neighbor Solicitation for fe80::b03:3bf0:711c:6314
6128,"2025-01-12 20:57:39,228528",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
565,"2025-01-12 20:57:23,814489",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
1583,"2025-01-12 20:57:25,889665",192.168.1.21,142.250.82.208,UDP,1241,55959  >  3478 Len=1199
4598,"2025-01-12 20:57:36,162716",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
2176,"2025-01-12 20:57:28,290193",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48
6706,"2025-01-12 20:57:40,349404",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
2541,"2025-01-12 20:57:30,163987",142.250.82.212,192.168.1.21,UDP,158,3478  >  58101 Len=116
9947,"2025-01-12 20:57:46,927577",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
5062,"2025-01-12 20:57:37,074313",192.168.1.21,142.250.82.208,UDP,1214,55959  >  3478 Len=1172
4863,"2025-01-12 20:57:36,664729",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
2708,"2025-01-12 20:57:31,292216",192.168.1.21,142.250.82.208,UDP,694,55959  >  3478 Len=652
3373,"2025-01-12 20:57:33,368077",192.168.1.21,142.250.82.208,UDP,1221,55959  >  3478 Len=1179
165,"2025-01-06 10:31:37,604499",138.38.28.14,108.177.96.84,TLSv1.3,85,Application Data
2229,"2025-01-12 20:57:28,515878",192.168.1.21,142.250.82.208,UDP,1223,55959  >  3478 Len=1181
1116,"2025-01-12 20:57:25,111834",192.168.1.21,142.250.82.208,UDP,1233,55959  >  3478 Len=1191
6224,"2025-01-12 20:57:39,408690",192.168.1.21,142.250.82.208,UDP,1205,55959  >  3478 Len=1163
5031,"2025-01-12 20:57:36,941913",192.168.1.21,142.250.82.208,UDP,1218,55959  >  3478 Len=1176
7999,"2025-01-12 20:57:42,985191",142.250.82.212,192.168.1.21,UDP,162,3478  >  58101 Len=120
9054,"2025-01-12 20:57:45,149483",192.168.1.21,142.250.82.208,UDP,1210,55959  >  3478 Len=1168
6078,"2025-01-12 20:57:39,148350",192.168.1.21,142.250.82.208,UDP,1248,55959  >  3478 Len=1206
5621,"2025-01-12 20:57:38,241951",192.168.1.21,142.250.82.208,UDP,1239,55959  >  3478 Len=1197
6429,"2025-01-12 20:57:39,788645",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
8574,"2025-01-12 20:57:44,287599",192.168.1.21,142.250.82.208,UDP,1240,55959  >  3478 Len=1198
3430,"2025-01-12 20:57:33,454589",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36
822,"2025-01-12 20:57:24,424942",192.168.1.21,142.250.82.208,UDP,1222,55959  >  3478 Len=1180
2064,"2025-01-12 20:57:27,871610",192.168.1.21,142.250.82.208,UDP,741,55959  >  3478 Len=699
2273,"2025-01-12 20:57:28,688500",192.168.1.21,142.250.82.208,UDP,824,55959  >  3478 Len=782
6683,"2025-01-12 20:57:40,307384",192.168.1.21,142.250.82.208,UDP,1247,55959  >  3478 Len=1205
82,"2025-01-12 20:57:22,741200",142.250.82.212,192.168.1.21,UDP,174,3478  >  58101 Len=132
1324,"2025-01-12 20:57:25,467088",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13
6958,"2025-01-12 20:57:40,634255",192.168.1.21,142.250.82.208,UDP,1149,55959  >  3478 Len=1107
4861,"2025-01-12 20:57:36,664686",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208
